nCount_RNA	merged.clusters	UMAP_1	UMAP_2	Col2a1	eGFP-SV40pA
1422	Mesenchyme	-4.46349267311901	3.25892315554885	0	0
1757	Epithelium	12.4769203250805	4.43261871981887	0	0
4863	Mesenchyme	-1.20990304299205	-1.81349398445817	0	0
2217	Mesenchyme	-0.19175584264606	2.84219012904433	3	0
5032	Mesenchyme	-3.27707104035228	2.39222441363601	0	0
2411	Mesenchyme	-1.75536934681743	1.64955936122207	0	0
1391	Mesenchyme	-0.933738749702868	0.288904411080161	0	0
4467	Mesenchyme	-2.97145704575389	2.5189767901924	0	0
6726	Mesenchyme	-1.22911147423595	5.17991839099196	1	0
2950	Mesenchyme	-0.982244055946765	1.4053556745079	1	0
3479	Mesenchyme	-2.16449622460216	2.17574177432326	0	0
1652	Mesenchyme	-4.46315745659679	0.370581192257682	0	0
4021	Mesenchyme	-0.723157029827533	-2.8671988422844	0	0
1531	Mesenchyme	-5.14895276375621	-1.51487578701707	0	0
4514	Mesenchyme	-1.3446944171986	6.04875384021071	0	0
2292	Mesenchyme	-1.44942418881267	5.77931986499099	0	0
1586	Mesenchyme	-3.03174523659557	3.23897085833816	0	0
1779	Mesenchyme	-1.80609039612621	-1.12386484694215	0	0
4590	Mesenchyme	-1.15308980294078	5.01489935565261	0	0
1999	Mesenchyme	-1.44528381176799	6.01330862689284	0	0
10007	Mesenchyme	-3.32734660454601	1.06119297194747	0	0
3201	Mesenchyme	-0.764626186569629	1.35885046172408	0	0
1466	Mesenchyme	0.0934735571542407	2.51746450114516	1	0
2642	Mesenchyme	-4.26560620613903	0.370850545647422	0	0
5058	Mesenchyme	-3.08743552513927	3.3534346644905	0	0
4164	Mesenchyme	-6.67317227669567	-2.58916105580064	0	0
8127	Mesenchyme	-0.285090130051074	-0.233746069190225	1	0
6723	Mesenchyme	-1.6458760912022	-2.93631972622605	0	0
1470	Mesenchyme	-0.71878169127315	-0.36166970681878	0	0
5477	Epithelium	11.0605804508129	4.25184736895827	0	0
1207	Mesenchyme	-2.31908969231456	-1.16047223162385	0	0
6703	Epithelium	10.3985254352489	2.50713644671706	0	0
4601	Mesenchyme	-4.54069213219493	0.61360381293563	0	0
2803	Mesenchyme	-3.73790149041027	1.49077163386611	0	0
5685	Mesenchyme	-1.04796294518322	1.48663125682143	3	0
1800	Mesenchyme	-3.51680449791759	1.42607520270614	1	0
4662	Mesenchyme	-3.67652324982494	-0.968121575829705	0	0
6704	Mesenchyme	-3.32361702271312	-0.304769294974526	0	0
9588	Mesenchyme	-1.64896444626659	5.93462095904616	0	0
5440	Mesenchyme	-4.03669289894908	0.935098153832236	0	0
4959	Mesenchyme	0.531229007760587	-1.1537949020836	0	0
14237	Epithelium	9.9160215442577	4.26926718402175	0	0
2195	Mesenchyme	-0.537938338001666	-3.16532410931321	0	0
4771	Mesenchyme	-0.83603433914989	-0.325696202633103	0	0
4710	Mesenchyme	-0.842787545402942	2.34302817034988	1	0
1155	Mesenchyme	-1.64711467572063	2.37961993861465	0	0
5049	Mesenchyme	-5.75265197106212	-3.02602757763596	0	0
3997	Mesenchyme	-4.57095174141735	0.672097188713828	0	0
4025	Mesenchyme	-1.67791072674602	-0.80139093351098	0	0
6676	Mesenchyme	-3.16003970452159	-2.55310930561753	0	0
1060	Mesenchyme	-2.93607882805675	1.59648285556106	0	0
1520	Mesenchyme	0.0289172416129733	1.42047510791091	2	1
4061	Mesenchyme	0.628106642285886	-0.364383267876824	0	0
14708	Mesenchyme	1.7032028024593	5.15109787631301	134	14
6615	Mesenchyme	-1.86884979554027	-1.3062190587494	0	0
5031	Epithelium	10.1127540653148	4.10119162249831	0	0
4074	Mesenchyme	-3.59534053154796	1.16221235442428	0	0
13254	Mesenchyme	-1.01265494175762	6.52930651355056	0	0
1165	Mesenchyme	-5.60733537026256	-1.15944244217606	0	0
4667	Mesenchyme	0.0443623994985248	4.29485378909377	16	0
11274	Muscle	7.68813296012074	-6.93978919338914	0	0
5323	Mesenchyme	-3.57086185761302	0.603751403572837	0	0
2988	Mesenchyme	-0.977889340599475	1.58664022136001	2	0
3663	Mesenchyme	-4.91815976448864	2.73326121020583	0	0
4291	Mesenchyme	-3.60345224686473	-4.11502231907578	1	0
1444	Mesenchyme	-0.615760427196917	-0.204937564847192	0	0
5464	Mesenchyme	-6.06105689354747	-2.22543324780198	0	0
7460	Mesenchyme	-0.877406638344226	-3.72021807980271	0	0
6977	Mesenchyme	-1.65392259903759	-3.14272846531602	0	0
2719	Blood and immune cells	9.93690987280995	-13.2451619083855	0	0
5413	Epithelium	10.3409225528637	4.10733233142165	0	0
5070	Mesenchyme	1.72566159419209	3.94026146579055	35	5
1541	Mesenchyme	-1.14975301571697	1.62419710803298	0	0
1876	Mesenchyme	-3.30138234444469	0.668737513306418	2	0
3635	Mesenchyme	-1.09809426613658	1.90550981211928	0	0
4200	Mesenchyme	-2.77158765145153	3.11709128070144	0	0
10816	Mesenchyme	-5.18708352394908	-3.24124540638657	0	0
4626	Epithelium	13.5191976612011	4.98831282305984	0	0
6378	Mesenchyme	0.954774040500226	3.90185938525466	12	0
6190	Mesenchyme	-1.97987489052623	5.54907522845534	0	0
1020	Mesenchyme	-3.14158038445323	2.91287408519057	0	0
5879	Mesenchyme	-3.58644108124584	-3.95605768513413	0	0
6545	Mesenchyme	-2.48883990593761	-3.5195917065117	0	0
3107	Mesenchyme	-4.20125893898815	0.761641842606345	0	0
3392	Mesenchyme	-4.37845353432506	1.46837948012618	0	0
7429	Mesenchyme	-5.90852240868419	-2.81393780064317	0	0
2157	Mesenchyme	-3.16267542191356	3.46117768931655	0	0
1139	Mesenchyme	-4.85906533547252	1.06599281478194	0	0
4502	Mesenchyme	0.493065524617734	-0.576915445444306	0	0
2273	Mesenchyme	-6.74871186562389	-2.28376998257371	0	0
12559	Endothelium	-4.66322354622692	-10.0141219074699	0	0
4527	Mesenchyme	0.208755941832962	0.595243317368308	1	0
4103	Muscle	7.58759279898793	-7.1250375683281	0	0
1253	Mesenchyme	-3.27061323471874	-2.96477784466477	0	0
3946	Mesenchyme	-0.7829815561375	0.931231123688498	0	0
2517	Mesenchyme	-1.46022812672466	1.35132132220534	1	2
5715	Mesenchyme	-1.60333124943584	-2.05099214863511	0	0
6723	Mesenchyme	-3.23369268723339	-2.96094216656419	0	0
3332	Mesenchyme	-4.00407532997936	-3.24847711872788	0	0
2160	Mesenchyme	1.65969033888966	4.58360777545241	25	5
5152	Mesenchyme	-1.15174285717815	5.52128372836379	1	0
1339	Mesenchyme	0.977517146388593	3.10686193156509	3	1
3402	Mesenchyme	-3.16832546540111	3.18453918147353	0	0
5960	Mesenchyme	-2.89331535645336	-2.44741942238542	0	0
10051	Neuronal cells	-1.7269797737202	-4.87717189144822	0	0
8343	Mesenchyme	-3.0597856456837	-3.51112856220933	0	0
2903	Epithelium	12.9592077320018	3.32879195857314	0	0
1149	Mesenchyme	-1.11576680489391	2.59258495021133	0	0
1261	Mesenchyme	-1.91381148644298	-1.88533522438737	0	0
6204	Mesenchyme	0.550521809379163	-0.172301756856164	0	0
5645	Mesenchyme	-4.96931151696056	1.75302014994887	0	0
7386	Mesenchyme	0.0114255135455753	5.07488070178298	18	0
4405	Mesenchyme	-2.40216521569103	-2.40303291630479	0	0
6735	Mesenchyme	-6.01799992867321	-2.74716486286851	0	0
6410	Mesenchyme	-3.21178178139537	2.34545097995071	0	0
3021	Mesenchyme	-2.88750390358776	3.20869265246657	0	0
1588	Mesenchyme	-0.773370307167468	-3.01915540051194	0	0
1597	Mesenchyme	-0.723560493668017	3.30376778292922	4	0
6864	Mesenchyme	-3.499043744286	-2.37442638230058	0	0
4870	Mesenchyme	-3.72644142456859	-0.787977563855371	0	0
6403	Epithelium	10.667448241035	4.16308508563308	0	0
2764	Mesenchyme	-1.02887229271739	6.56170473742751	0	0
8561	Endothelium	-4.35692338295787	-10.335260289428	0	0
4342	Mesenchyme	0.479230273286405	-1.14019157242509	0	0
3108	Mesenchyme	-5.50570134468883	-1.07057978462907	0	0
2202	Epithelium	10.2934572284618	3.32466540980605	0	0
5881	Mesenchyme	0.43358153454453	-0.253384950277528	2	0
1182	Mesenchyme	0.0609532629647876	4.61896715808181	5	0
4427	Mesenchyme	-5.51013259240001	-1.02212055277558	0	0
1293	Mesenchyme	-1.82299451180309	2.41483674693374	1	0
2283	Mesenchyme	-3.83255605049938	-0.284502702471932	0	0
2864	Mesenchyme	-1.09427849598735	2.66626296687392	3	0
1065	Muscle	7.90414972952992	-6.72832097363206	0	0
4431	Mesenchyme	-4.22310523339122	2.53542481112746	1	0
7340	Epithelium	10.1111347263256	3.70731506991653	0	0
8198	Mesenchyme	1.80844696215779	4.38310585665969	93	11
1149	Mesenchyme	-3.50763444252819	-3.34395636868211	0	0
2286	Epithelium	10.336248595039	2.68448577571181	0	0
5996	Mesenchyme	-1.76298157521099	-4.08931745838853	0	0
5046	Mesenchyme	-0.0213545674881314	0.030650061848441	1	0
3794	Mesenchyme	-2.1100683624348	0.185904664280692	0	0
6958	Mesenchyme	-3.62732128449291	-3.82927073788377	0	0
8758	Mesenchyme	-4.07778672524303	0.898560029747764	0	0
4767	Mesenchyme	-2.40460495301097	1.84701023745803	0	0
7709	Epithelium	10.4204332416454	2.62057338404922	0	0
7290	Mesenchyme	-3.10357956238597	-3.59642328572007	0	0
3984	Mesenchyme	-1.77507452317089	-0.696864786264619	0	0
2229	Mesenchyme	-3.38976697274059	-3.25866092991563	0	0
6731	Mesenchyme	-2.31496338196605	-2.58051885914536	0	0
1453	Mesenchyme	-1.7543943340382	5.89133558917312	0	0
4159	Mesenchyme	-0.612847727020678	0.676618439438621	0	0
1385	Mesenchyme	-2.4092684204182	2.28362951922683	0	0
1417	Mesenchyme	1.28302748850972	4.33466396975783	10	0
5604	Mesenchyme	-1.93185762711376	0.941471797707358	0	0
4275	Mesenchyme	-5.07506255455822	-0.160567986485681	0	0
5045	Mesenchyme	-3.75484685250133	2.79044566798476	0	0
4831	Mesenchyme	-1.87968329735607	5.58567867923049	0	0
3555	Mesenchyme	-3.01870683976024	2.36127267527846	0	0
3600	Mesenchyme	0.80571313552052	3.65723286319045	17	1
1480	Mesenchyme	-4.15610246010631	0.485405308487693	0	0
1216	Mesenchyme	-4.66250542946666	0.411179882767478	0	0
4976	Mesenchyme	-1.71124879666179	5.82988415408401	0	0
2441	Mesenchyme	-6.277128976067	-2.50085963558885	0	0
3764	Epithelium	12.9486782138744	4.54435549426345	0	0
1677	Mesenchyme	-6.26625232048839	-2.17733575653764	0	0
2617	Mesenchyme	-1.0938512498936	2.40817509341506	0	0
8309	Mesenchyme	-4.450224679192	-3.64214958500596	0	0
5455	Mesenchyme	-1.01191608258098	-3.32275666546555	0	0
1312	Mesenchyme	-4.33575610466808	1.30604372668532	0	0
3649	Mesenchyme	-1.94214276619762	1.97923980403213	0	0
1295	Mesenchyme	-4.40936784096569	2.81993566203384	0	0
2139	Epithelium	12.9908592288891	3.30973849940566	0	0
1325	Epithelium	12.9586431568065	3.40707073855666	0	0
1449	Mesenchyme	-1.45967463799327	5.88633356738357	0	0
6956	Muscle	7.83749457053334	-6.49202718090745	0	0
3865	Mesenchyme	-1.19641069718212	-2.72867383312913	0	0
5260	Mesenchyme	-5.75162915535778	-1.43201102566453	0	0
2840	Mesenchyme	-3.59807876892894	2.68775544810561	0	0
5716	Mesenchyme	-3.92624263115734	-4.00676335644456	0	0
5281	Mesenchyme	-0.395282846172747	-0.433358694133481	0	0
6518	Mesenchyme	-2.23504475899547	-1.39034767698975	0	0
2533	Mesenchyme	-2.20775131531566	-2.12809302162858	0	0
2360	Mesenchyme	-0.319207947929797	-0.623646306512078	0	0
7080	Epithelium	10.1992961948314	3.93441210437087	0	0
6880	Mesenchyme	-5.50149182625621	-1.04183908056947	0	0
1066	Mesenchyme	-1.59542075939983	4.642046553376	0	0
8439	Mesenchyme	-2.89855627365917	-3.706666129348	0	0
5964	Mesenchyme	-1.77793435402721	5.47831068682937	2	0
2543	Mesenchyme	-2.39868907280773	3.35649142909316	0	0
2716	Mesenchyme	-2.73761395760387	0.785595041992942	0	0
6275	Mesenchyme	-1.95386270829051	5.10119352984695	0	0
1188	Mesenchyme	-3.53533534355968	0.573764902832786	0	0
6040	Mesenchyme	-2.02949432679027	-1.89992036175462	0	0
2115	Mesenchyme	1.45030923537404	4.52143011737136	16	3
4177	Mesenchyme	-4.31527928658336	2.57837353396682	0	0
1582	Muscle	7.73078127555043	-6.71354283642503	0	0
1073	Mesenchyme	-6.24640635796398	-2.08800973248216	0	0
3641	Mesenchyme	-1.98927430458873	1.27201340842513	0	0
4016	Epithelium	10.3653661792675	3.8298693721321	0	0
1569	Mesenchyme	-1.7522437984547	-3.65701522183152	0	0
9188	Mesenchyme	-3.69018940277904	-1.1709651524994	0	0
2758	Mesenchyme	-4.87992410012096	2.90293369937209	0	0
2798	Mesenchyme	-3.93974046059459	-0.247390615460595	0	0
1863	Mesenchyme	-6.60823993035167	-2.32255245995255	0	0
5616	Mesenchyme	-0.544714015205798	-2.93898548435899	0	0
2289	Mesenchyme	-0.387482624729571	-3.16058267903062	0	0
4784	Mesenchyme	-4.88742856331676	2.27382074046401	0	0
6456	Mesenchyme	-1.01647142716259	-2.81315149616929	0	0
3721	Mesenchyme	1.4221217220226	4.04464111972121	37	2
3826	Mesenchyme	-3.77648429222911	2.77131591487197	1	0
3549	Epithelium	9.78779240302235	4.20355759310988	0	0
5598	Mesenchyme	-0.250962238987384	3.7237959926155	10	3
6121	Neuronal cells	4.18843980483204	-9.41103829693528	0	0
5118	Mesenchyme	-3.34034375496715	-3.59338678669663	0	0
8114	Mesenchyme	-5.12938050576061	1.07579789805678	12	0
2771	Mesenchyme	-1.50685123749584	-1.09724594902726	0	0
9206	Epithelium	10.1048175876537	3.94881544757156	0	0
9343	Mesenchyme	-5.79475335427135	-2.45519115280839	0	0
4217	Mesenchyme	-0.606076162537036	3.71902332949905	10	0
8524	Mesenchyme	-5.96786622353405	-2.00320662808152	0	0
4691	Mesenchyme	1.52533717803151	4.32946644473342	24	0
3491	Mesenchyme	-3.76757053681224	-3.31443228077622	0	0
1732	Mesenchyme	0.229670682227763	2.55448589968948	1	0
9947	Neuronal cells	4.30389090232045	-9.3536080296013	1	0
1189	Mesenchyme	-2.59867648430675	0.360542935612479	0	0
4122	Mesenchyme	0.784393805781903	-1.55299701046677	0	0
2424	Mesenchyme	-3.98128346749156	2.71568737674026	0	0
2265	Muscle	7.43886252097279	-8.28963794064256	0	0
6925	Epithelium	13.2873775546947	4.9790884082344	0	0
12500	Blood and immune cells	9.57169075659901	-13.1804732258293	1	0
8777	Epithelium	10.7578136508861	4.6073466365364	0	0
2040	Mesenchyme	-3.75731281586498	-4.08466781925889	0	0
1444	Mesenchyme	-0.141365211685595	2.33901773143081	2	0
1161	Mesenchyme	-2.94222764321178	1.01019929099349	0	0
2143	Mesenchyme	-2.96675257035106	2.49567042041091	0	0
9551	Mesenchyme	-5.6417267734608	-1.4765026147339	0	0
2720	Mesenchyme	-2.53163604088634	1.61706052470473	0	0
1364	Mesenchyme	-1.37328926869243	-0.134097325322351	0	0
3710	Mesenchyme	-3.21021990128368	0.40715233731536	1	0
6275	Mesenchyme	1.01985766343266	4.35730229068069	13	1
3401	Mesenchyme	-3.05259923287242	3.10970531153945	0	0
6873	Mesenchyme	-4.57084254570812	2.47139630961684	0	0
4573	Mesenchyme	0.340509842852655	0.345101279499808	1	0
8078	Epithelium	10.4434711521068	4.31927405047683	0	0
12641	Endothelium	-4.39233474083751	-10.3000773365471	0	0
4001	Mesenchyme	-1.90094641991466	-2.11999775719376	0	0
3171	Mesenchyme	-4.99140481301158	1.36276803660659	0	0
2804	Mesenchyme	-4.24081210442394	0.712012988808433	0	0
2003	Mesenchyme	-2.50230912514537	3.05873881030349	0	0
3052	Mesenchyme	-2.57761029549449	0.641763073685447	1	0
3351	Mesenchyme	-2.07505349465221	3.09674273181228	0	0
2434	Mesenchyme	-1.4125301057896	5.37399588275222	0	0
9228	Mesenchyme	-3.58042363472789	-2.45563437294694	0	0
4928	Epithelium	10.3399879520336	2.97710142779616	1	0
2065	Mesenchyme	-1.37517182179302	-3.23669375729295	0	0
4561	Epithelium	10.4476568286815	3.02981076884536	0	0
1732	Mesenchyme	-1.33700649090618	-3.07281627011033	0	0
1807	Epithelium	12.7595150058666	4.54365072894362	0	0
3202	Mesenchyme	-4.79821852990001	2.74596176791457	0	0
3951	Mesenchyme	-0.152025562008319	5.20638905215529	9	1
2246	Mesenchyme	-0.875924032410083	-3.49932350468369	0	0
3326	Mesenchyme	-1.27906648465007	3.07779203105239	0	0
1104	Mesenchyme	0.116596113661828	2.8531426017311	2	0
1162	Mesenchyme	1.16334475926548	4.20227108645705	2	2
2226	Mesenchyme	-2.96069459267467	-0.127107905862054	0	0
3164	Blood and immune cells	-0.042434882601199	-10.8723439152214	1	0
1036	Mesenchyme	-6.559262078484	-2.57991542172166	0	0
8414	Epithelium	9.81740208319813	3.90312967944411	0	0
2325	Mesenchyme	-6.00990323372692	-2.14890267204972	0	0
3419	Mesenchyme	-0.330796759804187	1.71548758197097	2	0
1082	Mesenchyme	-1.4131267482838	0.183676285031119	0	0
2279	Mesenchyme	-0.590630036076007	0.674653393509665	0	0
2966	Mesenchyme	-2.94831137009471	3.30672727275161	0	0
3240	Mesenchyme	-2.40527300186962	1.99911962199477	0	0
12899	Mesenchyme	-1.70684210606426	-1.69320477795335	0	0
3881	Mesenchyme	-2.78527907677501	-3.78102912258836	0	0
2740	Mesenchyme	-2.45830826111644	-2.10688950371476	0	0
4487	Mesenchyme	-2.03676561661571	-1.61436821770402	0	0
1879	Mesenchyme	-3.44240621872753	-2.6748217518303	0	0
3493	Mesenchyme	-1.29527310677379	3.43100987124709	2	0
2172	Mesenchyme	-0.922637026985583	2.83135400462417	1	0
3779	Mesenchyme	-2.76670317002147	-3.30519952130052	0	0
3061	Blood and immune cells	-0.0875681454738949	-10.9226426060173	0	0
7905	Epithelium	10.4279243534008	2.62124190974502	0	0
4007	Mesenchyme	-0.5261216575703	3.18033919978408	6	0
1107	Mesenchyme	-1.28803376503795	0.742577773812095	0	0
6273	Blood and immune cells	9.74443073920399	-13.0810536320183	0	0
4950	Mesenchyme	-1.78874472924083	-4.53400124859544	0	0
6447	Neuronal cells	4.28724785498768	-9.37902821850511	0	0
5877	Muscle	7.84392376593739	-6.32414664578172	0	0
2018	Mesenchyme	-0.808000367363391	-1.43971963476869	0	0
4575	Mesenchyme	-4.69944361992687	-1.89709653210374	0	0
9789	Mesenchyme	-3.74904541321605	-3.94241060566636	0	0
2111	Mesenchyme	-1.63961271591991	-1.45528210949632	0	0
3421	Mesenchyme	-6.6135137493214	-2.73482693981858	0	0
1564	Mesenchyme	-1.36141244717449	0.939418656113425	0	0
8094	Epithelium	13.599522787849	4.91465912509231	0	0
4626	Mesenchyme	1.61902828864247	3.844843012574	39	2
6865	Mesenchyme	1.06933422736317	3.90522585559157	17	3
9054	Muscle	7.57987328223378	-6.94052590679856	0	0
3349	Mesenchyme	-1.75150279351085	-1.20154024910661	0	0
2124	Mesenchyme	-0.341051560123858	5.39213190722732	0	0
2805	Mesenchyme	-2.00712303467601	2.22364698100356	0	0
8662	Mesenchyme	-3.85610036202281	-0.975279736039361	0	0
3093	Mesenchyme	0.62933887890965	3.04276786494521	2	0
2140	Mesenchyme	-5.41023616143077	-3.1057790691826	0	0
6024	Mesenchyme	-3.05664161988109	2.63199506449966	0	0
3255	Mesenchyme	-4.55705622979015	3.26498971629409	0	0
2793	Mesenchyme	-0.763725739201007	1.50516138720779	0	0
7743	Mesenchyme	-1.08561364956707	6.17862044024734	0	0
1438	Mesenchyme	1.43155677966267	3.67122183490066	4	1
2976	Mesenchyme	-2.90154365845531	-0.564683983740529	0	0
1322	Mesenchyme	0.742350239078107	3.61791382479934	6	0
1335	Epithelium	9.77242394141346	4.16177139926223	0	0
6137	Mesenchyme	-1.27593247242778	-3.20061435055467	0	0
3349	Mesenchyme	-0.580867748936114	0.58931170153884	0	0
2898	Mesenchyme	-7.05386428185314	-2.42140926670762	0	0
2382	Mesenchyme	-0.159720134218631	4.01647816348342	5	4
1337	Mesenchyme	-0.205441843946872	0.96994815516738	0	1
3635	Mesenchyme	-2.10163168259471	-1.15127702307435	0	0
5281	Epithelium	10.2647554462352	3.1786287848976	0	0
1873	Mesenchyme	-2.87047986336559	-3.42695845913621	0	0
6966	Mesenchyme	-3.51562861748546	-3.48157038044663	0	0
6713	Endothelium	-4.75696305580944	-9.90887154888841	0	0
6181	Mesenchyme	-2.34069995232433	-0.739430489656648	0	0
4949	Mesenchyme	-5.06827954598278	-0.99593831848832	0	0
1151	Neuronal cells	4.32774801901967	-9.39389409374925	0	0
4593	Mesenchyme	0.247851041848364	3.824992281678	11	0
4486	Mesenchyme	-0.46837316103786	3.20783601451186	8	1
3681	Mesenchyme	-3.58518723793834	2.85818181681899	0	0
2197	Mesenchyme	-3.64022640534252	-3.88829674076768	0	0
9658	Epithelium	10.0947868411937	3.42652712512282	0	0
4546	Mesenchyme	-4.53668860741466	2.33290014910964	0	0
5581	Mesenchyme	-4.40022877999156	3.40920887637405	0	0
4356	Mesenchyme	-3.80170516320079	2.99716244387893	0	0
1514	Mesenchyme	-0.844647687157092	-2.13298739742967	0	0
6979	Blood and immune cells	10.1038353031078	-13.3280953342888	0	0
6098	Mesenchyme	-0.828588288505969	-2.88241686176988	0	0
2850	Mesenchyme	-1.80171803780406	-0.985898363110742	0	0
2790	Mesenchyme	-2.69800524063915	1.7743958060768	0	0
1382	Mesenchyme	-2.88299469300121	2.10992465663222	0	0
6687	Epithelium	9.90240593604237	4.60300694155959	0	0
1933	Mesenchyme	-5.87469796486705	-2.45268513512345	0	0
3499	Mesenchyme	-3.24277762719005	-0.952617513653955	0	0
1303	Mesenchyme	-4.97189597435802	3.07528815913467	0	0
1433	Epithelium	10.2867557590404	2.93520270037917	0	0
7399	Mesenchyme	-3.59838966675609	-2.06215228390427	0	0
2113	Mesenchyme	-5.02387980767101	1.60918007540969	0	0
1984	Mesenchyme	-4.68090180703014	0.747451049568931	0	0
3489	Blood and immune cells	9.33895703009755	-13.234599011657	0	0
1654	Mesenchyme	-4.38096312828868	-3.48438109707566	0	0
1280	Blood and immune cells	0.116489838580194	-10.7197960789177	0	0
1547	Mesenchyme	1.11892499379307	5.11019001651076	19	1
3546	Mesenchyme	-2.69481353112071	2.01987491297988	0	0
6380	Muscle	7.9573885982433	-6.58359326672288	0	0
8022	Mesenchyme	-0.308003526409564	5.34733210253982	12	1
1414	Mesenchyme	-2.00734643288463	-0.0600211794349757	0	0
1775	Mesenchyme	-3.61724976845592	1.6344290797737	0	0
1632	Mesenchyme	-6.34376601525157	-1.77041770767899	0	0
5320	Epithelium	10.5757705753246	2.85310254740981	1	0
3805	Mesenchyme	0.196600928674045	-0.565538304564675	0	0
3788	Mesenchyme	-0.0696167761883114	3.1489075248268	2	0
5560	Mesenchyme	-3.85262183495372	-1.15783943485948	0	0
2251	Muscle	7.91026993445546	-6.45301522564622	0	0
6135	Muscle	7.46976109198719	-8.26626719784471	0	0
2788	Mesenchyme	-1.04145984001964	0.996746284249106	0	0
2969	Mesenchyme	-1.51586953945964	3.40448675799636	4	0
6713	Mesenchyme	0.966801721374097	-1.5961206133339	0	0
2110	Mesenchyme	-1.00394563027233	-1.67342700314256	1	0
4540	Epithelium	12.9323389118114	4.87931595492629	0	0
1335	Mesenchyme	0.787306803981366	-1.53027667355271	0	0
3532	Mesenchyme	-1.22961990185588	2.31181941676406	2	0
6504	Epithelium	10.2521440570751	2.36329565692214	0	0
6510	Mesenchyme	-2.61717681237071	-2.35488368820878	0	0
2685	Mesenchyme	-1.81473545380443	2.7410820548561	1	0
8066	Blood and immune cells	9.84450646094471	-13.0684985096428	0	0
4164	Mesenchyme	1.22715284279973	4.85894594836501	34	1
5518	Mesenchyme	0.601367074767652	-1.20960696291657	1	0
4744	Mesenchyme	-0.804729264458117	1.95442639041213	0	0
11178	Blood and immune cells	9.73625679663807	-13.1862687046501	0	0
3492	Mesenchyme	1.16467352561146	3.12051973986892	2	0
1440	Mesenchyme	-4.42572144814342	1.90885530162124	0	0
5190	Mesenchyme	-4.46439389534801	0.962763411286155	0	0
2471	Mesenchyme	0.422808442036214	-0.526466305074414	0	0
7871	Mesenchyme	-0.459339481075702	-3.38428439449998	0	0
5472	Epithelium	10.2763502185741	2.45186124491958	0	0
2285	Mesenchyme	0.857472020904126	4.43494377780227	9	1
2845	Mesenchyme	-5.09883241005748	0.0202798073318395	0	0
2048	Mesenchyme	0.473874557534757	-1.20204378914567	0	0
2789	Mesenchyme	-0.894915979584155	-1.73006750893327	0	0
3631	Mesenchyme	-1.68104283161968	0.154326004269401	0	0
1940	Mesenchyme	-2.60341910668224	0.838365537407676	0	0
2827	Mesenchyme	-4.13659552880138	2.7743547980812	0	0
6028	Epithelium	12.9709055011669	4.81396113086013	0	0
3320	Mesenchyme	-3.7717316562733	-3.27769221615525	0	0
4347	Epithelium	10.4548008029857	3.90858135867385	0	0
6097	Mesenchyme	-2.89529399224132	1.20811567950515	0	0
5796	Muscle	7.62783022574574	-7.89787425350877	0	0
1742	Mesenchyme	-3.03686813660472	1.47829292464522	0	0
1439	Mesenchyme	-2.2022908145985	2.10091005015639	0	0
11922	Mesenchyme	1.58069844893605	4.82796631503371	135	12
4727	Mesenchyme	-3.0488427097401	-3.94480099034043	0	0
1460	Blood and immune cells	-0.0285558218559598	-10.8863152439568	1	0
3971	Mesenchyme	-0.864555280884204	4.93307314563064	3	0
1223	Mesenchyme	-6.75258759804576	-2.26378156494828	0	0
7547	Muscle	7.97211952857167	-6.53112210583421	0	0
5237	Mesenchyme	-3.58911685295909	2.08841000247268	1	0
3713	Mesenchyme	-1.38664655037731	3.17519007373122	0	2
3542	Mesenchyme	-6.61237553902477	-1.88972081494065	0	0
3839	Mesenchyme	0.3530691673556	4.05022392916946	13	2
6359	Mesenchyme	0.705568719426694	-1.63231446099015	0	0
2294	Mesenchyme	-6.74398879357189	-2.70443047833177	0	0
7628	Mesenchyme	-2.09247640915721	-3.02022470783921	0	0
1831	Mesenchyme	-0.873899024208484	4.13292275119094	3	1
2184	Mesenchyme	-1.11707906075328	4.02375946688918	6	0
7039	Mesenchyme	1.78114839247853	5.03798542666701	46	4
5495	Muscle	7.81186123541981	-6.971150296447	0	0
1068	Epithelium	10.6681787555614	2.75658331561355	0	0
4354	Mesenchyme	-1.71163849182933	5.82296477008132	0	0
1518	Mesenchyme	-1.16291765518993	-2.57467998814317	0	0
9725	Mesenchyme	-5.84200457878917	-2.09955431771012	0	0
1448	Mesenchyme	-0.880801003654895	0.823663455727378	1	0
4485	Mesenchyme	-3.39388922997325	-4.1317354614708	0	0
11010	Mesenchyme	-2.49126366921276	2.89900193858413	3	1
5555	Mesenchyme	-1.04512349911541	-1.66673948120805	0	0
5849	Mesenchyme	-4.11716298409313	2.47572909045486	0	0
1016	Mesenchyme	-2.06077389069408	2.59617124247817	0	0
2814	Mesenchyme	0.13410149119288	2.29461703944472	2	0
5900	Mesenchyme	-1.16631619282573	6.28841648745803	0	0
9641	Muscle	7.7514650409618	-6.85653008770677	0	0
1111	Mesenchyme	0.438785973707738	-0.122351693627557	0	0
1956	Mesenchyme	-5.26500157662242	-0.547258420554122	0	0
6493	Neuronal cells	-1.89344553299755	-4.46500887226792	0	0
1345	Epithelium	13.7719175403515	4.9915486400154	0	0
8382	Blood and immune cells	-0.123931896170077	-10.9505375797722	0	0
2391	Mesenchyme	-0.730373960216937	-0.362164797899446	0	0
8235	Mesenchyme	-4.84456281014293	-0.305371570107659	0	0
